Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x4dc9,47689.47,3787.1225,9,10,20,5,"Credit-Builder Loan, Mortgage Loan, Personal Loan, Home Equity Loan, and Student Loan",40,18,22.06,8.0,Bad,4675.57,25.833890368239427,11 Years and 4 Months,Yes,194.6275195906557,56.64727682414643,High_spent_Large_value_payments,367.4374535851979,2023-01-01
CUS_0x4dcd,72760.04,6085.336666666666,8,4,15,1,Home Equity Loan,21,13,6.58,2.0,_,792.46,28.37168827967708,22 Years and 6 Months,Yes,31.28499647926332,221.61980677770399,High_spent_Small_value_payments,615.6288634096992,2023-05-01
CUS_0x4dd1,57302.3,3896.514393677528,3,5,12,0,,3,1,5.67,4.0,Good,502.73,25.24654860269392,27 Years and 0 Months,NM,604.6772729891393,363.03661154565435,Low_spent_Large_value_payments,357.08255512101226,2023-07-01
CUS_0x4dd5,14402.52,1347.21,6,6,28,8,"Payday Loan, Not Specified, Payday Loan, Not Specified, Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Student Loan",56,13,19.86,13.0,Bad,4789.5,33.10422914167963,7 Years and 10 Months,Yes,73.34767036137502,171.45331118432102,Low_spent_Small_value_payments,179.92001845430394,2023-07-01
CUS_0x4ddb,40457.96,3197.4966666666664,0,6,6,0,,29,6,5.86,0.0,_,340.15,38.77136430010582,21 Years and 9 Months,No,0.0,76.321647970805,High_spent_Large_value_payments,483.42801869586157,2024-10-01
CUS_0x4ddc,18524.985,1831.74875,0,3,1,3,"Student Loan, Mortgage Loan, and Student Loan",6,5,7.21,6.0,Good,463.93,36.53551547076969,23 Years and 11 Months,No,24.121875832761308,106.28446583933945,Low_spent_Small_value_payments,342.76853332789926,2023-01-01
CUS_0x4dde,63461.28,5109.44,3,4,6,4,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",6,15,13.39,6.0,Standard,1266.31,24.1036234165136,11 Years and 11 Months,Yes,176.63696543786395,208.14398660221264,Low_spent_Large_value_payments,396.1630479599234,2024-01-01
CUS_0x4ddf,40984.4,3655.366666666667,3,5,7,2,"Payday Loan, and Personal Loan",25,1,9.0,5.0,Good,292.09,28.352981222204512,22 Years and 0 Months,No,56.966458455228654,399.4505955006164,Low_spent_Small_value_payments,199.1196127108216,2023-01-01
CUS_0x4de0,30804.39,2448.0325,2,5,3,4,"Personal Loan, Auto Loan, Personal Loan, and Payday Loan",2,4,0.54,5.0,_,884.38,35.28285823517831,32 Years and 8 Months,No,80.71921301091392,82.55918512914953,Low_spent_Medium_value_payments,361.5248518599366,2024-11-01
CUS_0x4de6,28256.63,2440.7191666666668,7,7,5,1,Payday Loan,19,17,3.93,1.0,Good,66.47_,37.02703196567596,22 Years and 5 Months,No,12.342459789644852,223.3594664203876,Low_spent_Medium_value_payments,288.3699904566342,2024-06-01
CUS_0x4de7,86468.68,7434.723333333332,3,5,1,4,"Student Loan, Payday Loan, Student Loan, and Not Specified",10,0,1.69,3.0,Good,212.49,38.80524234588368,24 Years and 0 Months,No,227.24629424971005,391.33376324867174,Low_spent_Small_value_payments,414.8922758349515,2023-03-01
CUS_0x4de8,83034.44,7150.536666666668,4,4,16,2,"Debt Consolidation Loan, and Not Specified",10,16,17.27,8.0,_,2225.89,23.39388025636614,8 Years and 4 Months,Yes,90.60863171544672,724.2577817442574,Low_spent_Small_value_payments,190.18725320696262,2023-11-01
CUS_0x4de9,36820.36,3300.363333333333,5,3,5,2,"Mortgage Loan, and Student Loan",27,13,14.92,11.0,Standard,975.09,36.3761729965286,18 Years and 0 Months,NM,24617.0,67.86649242072657,High_spent_Medium_value_payments,453.1985357938512,2023-02-01
CUS_0x4deb,16254.6,1187.55,7,7,23,5,"Not Specified, Personal Loan, Not Specified, Personal Loan, and Credit-Builder Loan",47,18,17.65,7.0,Bad,2911.44_,38.15034790070364,8 Years and 4 Months,Yes,59.962254077092,60.1538700245508,Low_spent_Small_value_payments,288.6388758983572,2024-11-01
CUS_0x4df2,103755.87,8577.3225,8,4,12,7,"Personal Loan, Not Specified, Mortgage Loan, Auto Loan, Payday Loan, Payday Loan, and Credit-Builder Loan",21,1014,7.27,5.0,Standard,1013.57,30.954900187855877,9 Years and 3 Months,Yes,406.07693644622606,79.48677959544592,High_spent_Medium_value_payments,516.0381101116246,2023-12-01
CUS_0x4df6,16176.835,1585.0695833333332,8,3,10,3,"Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",15,14,0.56,7.0,Standard,1200.7,39.749727781820326,20 Years and 4 Months,No,21.962186409063587,105.55714004798195,Low_spent_Small_value_payments,320.98763187628776,2023-11-01
CUS_0x4df9,54832.83,4564.4025,6,9,24,3,"Mortgage Loan, Payday Loan, and Auto Loan",42,16,18.03,10.0,Standard,1805.46,30.084318261844004,20 Years and 5 Months,NM,121.352400682963,251.4444392804021,Low_spent_Medium_value_payments,363.6434100366349,2025-01-01
CUS_0x4dfb,119809.72,9939.143333333332,0,2,11,0,,14,6,6.2,2.0,_,542.7,29.36279551241099,19 Years and 5 Months,No,0.0,443.66590875758277,Low_spent_Medium_value_payments,830.2484245757506,2024-02-01
CUS_0x4dfe,97377.87,8135.822499999998,4,3,7,1,Student Loan,11,-2,4.65,3.0,Good,1223.22,31.572133720601062,24 Years and 0 Months,No,70.90187325052,191.45102294822854,!@9#%8,404.50554131672493,2023-04-01
CUS_0x4dff,27131.57,2273.964166666666,4,4,11,2,"Auto Loan, and Auto Loan",15,15,8.02,8.0,Standard,783.37,31.255060920548736,17 Years and 9 Months,NM,23.084658960852924,32.20387166839884,High_spent_Large_value_payments,412.10788603741486,2023-09-01
CUS_0x4e01,39014.5,3456.208333333333,4,7,5,0,,16,12,4.54,0.0,Good,1301.66,27.93870605502457,15 Years and 9 Months,NM,0.0,231.63900835040988,Low_spent_Small_value_payments,403.9818249829235,2024-05-01
CUS_0x4e03,161674.84,13667.903333333335,1,5,8,4,"Home Equity Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",14,3,7.01,4.0,_,891.96,25.310413343592085,16 Years and 5 Months,No,451.3280960896527,960.9851913400348,!@9#%8,234.47704590364572,2023-03-01
CUS_0x4e05,60593.8,5033.483333333334,3,4,12,2,"Student Loan, and Student Loan",27,11,16.69,8.0,_,798.77,35.73520677306638,10 Years and 11 Months,Yes,96.7119735950985,173.1810124187449,High_spent_Small_value_payments,493.45534731949004,2024-06-01
CUS_0x4e07,14235.88,1012.3233333333332,8,5,24,9,"Not Specified, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",53,20,22.16,16.0,Bad,4633.81,37.85006828599696,6 Years and 6 Months,NM,62.5404407599224,121.20828914898428,Low_spent_Small_value_payments,207.4836034244266,2024-06-01
CUS_0x4e0d,18314.57,1421.2141666666666,6,7,18,2,"Payday Loan, and Not Specified",19,9,9.57,11.0,Standard,1450.59,30.97935959140856,13 Years and 8 Months,Yes,19.61210131444428,51.410903881742676,Low_spent_Small_value_payments,361.0984114704797,2023-09-01
CUS_0x4e0e,164956.96,13601.413333333332,1,4,1,3,"Personal Loan, Auto Loan, and Personal Loan",11,6,2.01,2.0,Good,779.45,34.37884145139593,23 Years and 10 Months,No,335.5410252145523,682.7381575514328,Low_spent_Medium_value_payments,621.8621505673483,2023-07-01
CUS_0x4e11,17361.38,1742.781666666667,10,9,3647,7,"Personal Loan, Credit-Builder Loan, Not Specified, Auto Loan, Home Equity Loan, Payday Loan, and Debt Consolidation Loan",35,20,10.16,12.0,Bad,2244.16,25.41998159541337,15 Years and 11 Months,Yes,51.95924494559267,86.15839337174447,High_spent_Large_value_payments,324.3678934093698,2023-03-01
CUS_0x4e14,81385.18,5712.090999794431,1,7,5,1,Debt Consolidation Loan,-2,0,4.59,7.0,Good,394.42,27.34685200512727,29 Years and 11 Months,No,950.3123521231352,644.5404077962204,Low_spent_Medium_value_payments,243.06440695287915,2023-05-01
CUS_0x4e1f,44454.07,3678.505833333333,0,4,6,0,,11,7,11.51,3.0,_,576.84,39.59062135173299,28 Years and 11 Months,No,0.0,109.71870583149612,High_spent_Medium_value_payments,508.1318775018372,2024-10-01
CUS_0x4e2,63484.24,5157.3533333333335,5,7,10,2,"Debt Consolidation Loan, and Payday Loan",26,7,11.12,6.0,Good,295.16,32.63776289237209,27 Years and 9 Months,No,68.14234084783807,96.725432554457,High_spent_Large_value_payments,590.8675599310384,2024-12-01
CUS_0x4e22,31848.72,2588.06,5,3,9,3,"Student Loan, Mortgage Loan, and Not Specified",12,3,9.25,4.0,Good,619.73,24.972768507127853,26 Years and 6 Months,No,74.3242070397165,49.707178950393285,High_spent_Medium_value_payments,384.77461400989023,2024-03-01
CUS_0x4e24,151373.04,12901.42,1,7,6,2,"Debt Consolidation Loan, and Personal Loan",11,0,11.81,8.0,_,931.64,37.45219774808689,18 Years and 8 Months,NM,199.6630542958877,247.95166352760597,High_spent_Large_value_payments,1082.5272821765066,2024-03-01
CUS_0x4e26,43430.88,3418.24,6,70,12,1,Not Specified,20,16,8.54,4.0,Standard,1288.94,33.05922414343067,18 Years and 2 Months,No,20.440817617551264,79.71229929778366,High_spent_Medium_value_payments,491.67088308466515,2025-01-01
CUS_0x4e3,65383.72,5522.6433333333325,8,10,1562,-100,"Student Loan, and Payday Loan",20,8,9.09,16.0,Standard,2561.12,27.43777134999428,16 Years and 5 Months,Yes,70.76315845790279,400.09450405528366,Low_spent_Medium_value_payments,361.40667082014687,2023-11-01
CUS_0x4e30,20380.865,1660.405416666667,0,1,1,2,"Not Specified, and Mortgage Loan",2,0,6.75,1.0,Good,156.32,31.91034976633237,21 Years and 3 Months,No,24.37368427193972,48.08546578657732,High_spent_Small_value_payments,353.5813916081497,2023-04-01
CUS_0x4e35,41552.77,3482.730833333333,3,4,2,1,Credit-Builder Loan,18,2,6.6,9.0,Good,28.85,35.62195391352091,21 Years and 11 Months,NM,27.06386790932469,104.58918407777546,Low_spent_Large_value_payments,486.6200313462332,2024-12-01
CUS_0x4e38,121471.44,9960.62,1070,3,3,2,"Payday Loan, and Mortgage Loan",12,3,1.37,2.0,Good,736.68,43.58606842727747,26 Years and 8 Months,No,161.16319867530373,290.97833959309867,High_spent_Medium_value_payments,865.6944244008052,2023-03-01
CUS_0x4e3b,16193.87,1287.4891666666667,9,1268,15,2,"Mortgage Loan, and Personal Loan",37,21,7.5299999999999985,6.0,Bad,2221.21,38.52014963728202,18 Years and 3 Months,Yes,21.044172490921635,91.62130782870427,Low_spent_Medium_value_payments,296.08343634704073,2024-03-01
CUS_0x4e3c,97961.96,8205.496666666666,4,6,6,0,,7,10,6.46,3.0,_,750.95,40.300154867021824,28 Years and 9 Months,No,0.0,104.65426299556765,High_spent_Large_value_payments,955.8954036710992,2023-10-01
CUS_0x4e42,42829.15_,3535.0958333333333,0,5,3,1,Debt Consolidation Loan,1,4,11.21,3.0,Good,590.76,25.966227454093257,32 Years and 9 Months,No,25.306032448873378,__10000__,!@9#%8,494.01002470384697,2024-04-01
CUS_0x4e43,8295.87,883.3225000000001,7,9,1439,8,"Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Auto Loan, and Payday Loan",47,22_,24.94,8.0,Bad,3632.72,30.41912703954669,13 Years and 11 Months,Yes,51.8800907439149,90.24808877142037,Low_spent_Medium_value_payments,226.20407048466475,2023-08-01
CUS_0x4e47,40305.02_,3545.751666666666,5,6,16,6,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Student Loan",25,14,2.4399999999999995,12.0,Standard,1955.11,36.47309177741704,11 Years and 2 Months,NM,196.30165627844207,96.42066848962877,Low_spent_Small_value_payments,240.90553545233126,2023-05-01
CUS_0x4e4a,86186.37,7438.197499999998,7,3,10,3,"Student Loan, Auto Loan, and Mortgage Loan",28,10,10.39,4.0,Standard,524.53,30.958041043458987,15 Years and 9 Months,Yes,192.3961991184796,183.798009377684,High_spent_Small_value_payments,627.6255415038365,2024-11-01
CUS_0x4e5,68332.08,5053.718540765609,6,5,34,7,"Home Equity Loan, Credit-Builder Loan, Payday Loan, Student Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",29,8,19.29,9.0,Standard,1462.7,31.38119542107736,16 Years and 8 Months,Yes,771.0660362302748,462.5289961103393,Low_spent_Large_value_payments,162.86042689377734,2023-09-01
CUS_0x4e52,82583.61,6785.9675,6,4,10,3,"Personal Loan, Personal Loan, and Home Equity Loan",10,16,18.51,5.0,Standard,1072.11,33.18244577715033,25 Years and 10 Months,Yes,172.81377081437097,__10000__,Low_spent_Large_value_payments,379.665020282049,2024-10-01
CUS_0x4e53,44768.54,3535.711666666666,3,6,1,1,Debt Consolidation Loan,8,10,-0.27,1.0,Standard,127.38,36.17035098680979,19 Years and 4 Months,No,20.83545848078241,186.9328849422124,!@9#%8,425.80282324367187,2023-06-01
CUS_0x4e55,68629.6,5540.133333333334,6,5,14,1,Personal Loan,25,9,4.5,0.0,Standard,1323.17,38.26594460824122,20 Years and 8 Months,NM,38.679037924165016,114.93243265802595,High_spent_Medium_value_payments,650.4018627511424,2023-11-01
CUS_0x4e5c,104273.04_,8980.42,1,7,6,2,"Auto Loan, and Student Loan",2,1,3.74,4.0,Good,658.75,35.77519924682001,22 Years and 10 Months,NM,100.62891625163314,131.2816427524016,High_spent_Large_value_payments,906.1314409959652,2023-10-01
CUS_0x4e5e,14293.345,897.1120833333333,8,5,10,5,"Auto Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Auto Loan",16,10,19.34,4.0,_,310.51,29.39927074495716,7 Years and 0 Months,Yes,59.42466288057615,65.77384210621389,!@9#%8,234.5127033465433,2025-01-01
CUS_0x4e5f,39066.64,3213.5533333333333,3,1,8,2_,"Payday Loan, and Home Equity Loan",11,3,1.22,5.0,Good,6.84,34.61061046933609,22 Years and 8 Months,No,34.301129329622874,300.77031184860454,!@9#%8,256.283892155106,2024-08-01
CUS_0x4e60,17379.88,1657.3233333333335,7,7,22,9,"Student Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Mortgage Loan, Student Loan, Not Specified, Auto Loan, and Credit-Builder Loan",27,17,6.85,6.0,Bad,2383.67,34.75519451466073,17 Years and 11 Months,Yes,78.26611994226198,70.25431531804628,High_spent_Medium_value_payments,267.2118980730251,2023-09-01
CUS_0x4e66,85471.89,7179.6575,4,5,3,0,,11,10,4.4,4.0,_,232.67,39.13566091983,23 Years and 3 Months,No,0.0,147.23003845126576,High_spent_Small_value_payments,830.7357115487342,2024-12-01
CUS_0x4e6a,21963.845,1662.320416666667,2,5,12,4,"Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",0,6,10.35,6.0,_,902.69,37.33312272356006,23 Years and 2 Months,No,38.073427010062815,27.11812497690848,High_spent_Medium_value_payments,351.0404896796954,2023-03-01
CUS_0x4e6e,65598.44,5593.536666666668,1,3,11,1,Credit-Builder Loan,6,2,6.34,6.0,Good,306.98,27.363467963938245,33 Years and 2 Months,No,33.10606029004169,234.2687235103504,High_spent_Small_value_payments,551.9788828662747,2024-09-01
CUS_0x4e71,120539.8,8702.90223499023,6,4,10,0,,27,10,2.95,1.0,Standard,318.21,26.46371919108312,21 Years and 5 Months,No,1349.0810983431045,952.5816093637063,Low_spent_Small_value_payments,342.61672396962695,2023-08-01
CUS_0x4e73,113192.68,9376.723333333332,3,7,3,0,,0,2,6.15,2.0,Good,1179.64,40.2041737861831,19 Years and 0 Months,No,0.0,491.75277710752334,Low_spent_Small_value_payments,735.9195562258101,2024-01-01
CUS_0x4e7a,133214.25,11166.1875,3,3,2,3,"Credit-Builder Loan, Not Specified, and Not Specified",10,11,9.48,6.0,Good,68.18,22.35157412217493,19 Years and 4 Months,NM,309.1572520422692,1015.9438688790332,Low_spent_Large_value_payments,61.517629078697716,2024-11-01
CUS_0x4e7d,17039.16,1196.93,3,4,10,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,10_,_,8.0,Standard,1056.19,35.48038272455594,11 Years and 11 Months,Yes,87.42717222413825,117.38567957725132,Low_spent_Small_value_payments,204.88014819861047,2024-02-01
CUS_0x4e80,82647.69,6967.3075,3,4,9,3,"Home Equity Loan, Mortgage Loan, and Home Equity Loan",28,11,12.57,7.0,Standard,1485.52,38.64955588058907,15 Years and 4 Months,Yes,186.2553917831484,82.7214099195371,High_spent_Large_value_payments,667.7539482973145,2024-08-01
CUS_0x4e89,34087.65,2900.6375000000007,5,3,8,3,"Payday Loan, Mortgage Loan, and Personal Loan",29,12,17.7,9.0,_,720.66,35.61381092568673,19 Years and 5 Months,Yes,83.61486442200996,81.63514434401439,High_spent_Small_value_payments,384.8137412339757,2024-08-01
CUS_0x4e8b,14976.45,1495.0375,7,6,16,0,,29,22,14.21,3.0,Standard,69.51,30.926544338625256,28 Years and 0 Months,Yes,0.0,193.5728251356899,Low_spent_Small_value_payments,245.93092486431016,2025-01-01
CUS_0x4e8c,13754.5,1261.2083333333333,4,3,5,6,"Student Loan, Not Specified, Personal Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",2,10,16.85,8.0,_,39.59,35.65706019404992,7 Years and 2 Months,Yes,61.012321786450606,89.19624925167898,Low_spent_Small_value_payments,265.91226229520373,2023-12-01
CUS_0x4e8f,40735.3,3202.6083333333336,9,7,26,3,"Student Loan, Home Equity Loan, and Auto Loan",25,15,4.35,10.0,_,1774.12,40.84127826110562,11 Years and 8 Months,Yes,98.86519279947213,103.86547995353416,High_spent_Small_value_payments,377.53016058032716,2023-05-01
CUS_0x4e94,38533.76,3412.146666666667,4,3,1,0,,17,9,-0.81,8.0,Good,431.41,23.396412735670552,30 Years and 6 Months,No,0.0,86.35000018315748,High_spent_Large_value_payments,494.8646664835092,2023-12-01
CUS_0x4e95,127928.68,10479.723333333332,2,6,12,4,"Mortgage Loan, Auto Loan, Not Specified, and Not Specified",26,8,8.0,3.0,Good,1361.41,26.87619034441202,16 Years and 10 Months,NM,240.77193266375016,1341.1491996529526,Low_spent_Small_value_payments,553.3903260225126,2023-10-01
CUS_0x4e97,82929.96_,6872.830000000001,1,7,6,1,Personal Loan,-5,9,7.35,2.0,Good,735.59,33.979456674755085,25 Years and 5 Months,No,68.5168685823435,180.3450262486061,Low_spent_Medium_value_payments,718.4211051690504,2024-08-01
CUS_0x4e9c,23550.47,1922.539166666667,4,6,15,4,"Payday Loan, Student Loan, Personal Loan, and Payday Loan",15,15,10.1,8.0,Standard,937.64,31.127995577718277,21 Years and 9 Months,Yes,63.242914306771496,102.40652992522683,Low_spent_Large_value_payments,296.6044724346683,2024-10-01
CUS_0x4ea4,36729.93,3135.8275,2,1,12,0,,-1,11,6.64,4.0,_,921.03,39.85465075139823,28 Years and 3 Months,No,0.0,162.52224011590988,Low_spent_Medium_value_payments,431.0605098840902,2025-01-01
CUS_0x4ea5,19951.765,1592.647083333333,1,1,12,2,"Personal Loan, and Mortgage Loan",15,6,-2.11,5.0,Good,1463.07,23.75588254931053,33 Years and 3 Months,No,28.21305815261517,175.8433059733052,Low_spent_Small_value_payments,245.20834420741298,2024-09-01
CUS_0x4ea9,36716.18,2789.681666666667,8,7,4033,5,"Student Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",60,16,8.84,10.0,Bad,3124.9,31.603731190977555,13 Years and 10 Months,Yes,94.41682532843048,__10000__,!@9#%8,218.40648845517075,2023-08-01
CUS_0x4eab,15682.145,1412.8454166666668,3,4,4,1,Auto Loan,13,10,2.55,4.0,Good,1249.34,29.01006377710585,22 Years and 11 Months,No,8.485266863383051,39.553874148703606,High_spent_Small_value_payments,353.24540065458,2023-12-01
CUS_0x4ead,10412.225,761.6854166666667,8,7,10,3,"Home Equity Loan, Not Specified, and Mortgage Loan",15,11_,10.13,7.0,Standard,4.5,35.818656861574674,30 Years and 2 Months,Yes,18.83691358053301,76.36305683750076,Low_spent_Small_value_payments,270.9685712486329,2024-07-01
CUS_0x4eae,44968.15,3528.3458333333333,1,5,2,0,,9,13,1.22,6.0,Good,871.85,34.45166104271124,16 Years and 4 Months,No,0.0,86.31346044034277,High_spent_Large_value_payments,506.52112289299055,2023-02-01
CUS_0x4eb3,65544.12,5311.009999999998,3,3,10,2,"Student Loan, and Debt Consolidation Loan",7,0,8.2,1.0,Good,1357.63,29.431384578063533,18 Years and 1 Months,No,71.71689333115668,170.79564431474182,High_spent_Medium_value_payments,538.5884623541015,2024-09-01
CUS_0x4eb4,30197.28_,2594.44,5,7,14,4,"Home Equity Loan, Mortgage Loan, Payday Loan, and Home Equity Loan",20,13,20.0,5.0,Standard,811.08,38.90472275852468,11 Years and 1 Months,Yes,57.08103770858573,92.73012251161451,!@9#%8,369.6328397797998,2023-04-01
CUS_0x4eb6,134563.36,11153.613333333333,6,7,10,4,"Student Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",31,18,15.62,7.0,_,402.25,29.661059228569805,17 Years and 9 Months,Yes,356.3315407915717,397.1549977697903,Low_spent_Large_value_payments,631.8747947719713,2023-10-01
CUS_0x4ebb,67583.2,5884.9333333333325,8,8,18,8,"Debt Consolidation Loan, Payday Loan, Not Specified, Home Equity Loan, Home Equity Loan, Payday Loan, Payday Loan, and Not Specified",51,16,9.85,17.0,Bad,4097.99,34.870001836234344,6 Years and 6 Months,Yes,401.344486182328,128.36746857775924,High_spent_Medium_value_payments,308.7813785732461,2023-09-01
